nm_empresa,website_url,run_at,product_category,product_name,materials,is_wood_related,mentions_pinus,source_hint
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Verniz,Eucatex Verniz Marítimo Premium,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Seladora,Eucatex Seladora Extra Premium,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Thinner,Eucatex Thinner 9800,"Seladoras para madeira, vernizes",yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Esmalte,Peg & Pinte Esmalte,"Madeira, Metais, Alumínio, Galvanizado, PVC, Alvenaria",yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Primer,Eucatex Primer Especial Grafite,"Madeira, Superfícies metálicas",yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Fundo Nivelador,Eucatex Fundo Nivelador para Madeira,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Verniz,Eucatex Verniz Epóxi,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Massa,Eucatex Massa Epóxi Catalisável,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Esmalte,Eucalux Seca Rápido Esmalte Premium,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Esmalte,Eucatex ACQUA Esmalte Base Água,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Massa,Eucatex Massa Acrílica,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Massa,Eucatex Massa Para Madeira,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Verniz,Eucatex Verniz PU,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Stain,Eucatex Power Stain Impregnante Premium,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Verniz para deck,Tintas Eucatex lança Eucatol,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Esmalte Epóxi,Tintas Eucatex lança Peg&Pinte Pro-tech Epóxi,Madeira,yes,no,Search results
Ectx Bento Goncalves - Bento Goncalves,https://www.eucatex.com.br,2026-01-26T17:27:31.886765+00:00,Artigo,Jornal do Pintor - Proteção para madeiras e metais - Esmaltes - Tintas Eucatex,Madeiras,yes,no,Search results
Estobel - Industria De Estofados Ltda. - Farroupilha,https://www.estobel.com.br/,2026-01-26T18:28:46.826001+00:00,Pés e bases,Pés e bases em madeira (Tauari),Madeira (Tauari),yes,no,Acabamentos
Estobel - Industria De Estofados Ltda. - Farroupilha,https://www.estobel.com.br/,2026-01-26T18:28:46.826001+00:00,Laminas Naturais,Laminas Naturais em Carvalho Americano,Carvalho Americano,yes,no,Acabamentos
Eucalumber Comercio De Madeiras Ltda - Rio Grande,https://www.eucalumber.com/,2026-01-26T18:45:39.975656+00:00,Mats,Crane Mats,"Eucalipto, Aço",yes,no,https://www.eucalumber.com/
Faganello Industria De Compensados Ltda - Sao Jose dos Ausentes,https://faganellocompensados.com.br/,2026-01-26T17:39:17.896770+00:00,,Compensado Naval Plastificado 120gr,,yes,no,Compensado Naval Plastificado 120gr
Ferru'S Moveis Para Escritorio Ltda - Em Recuperacao Judicial - Venancio Aires,https://www.ferrus.com.br/,2026-01-26T17:43:59.249209+00:00,Portfolio,Wood,Wood,yes,no,Portfolio page
Finger Ambientes Personalizados - Sarandi,https://finger.ind.br/,2026-01-26T17:56:00.556018+00:00,,madeira de reflorestamento,Not specified,yes,no,"Afinal, o que é madeira de reflorestamento? Entenda aqui"
Finotoc Moveis Ltda - Bento Goncalves,https://finotoc.com.br/,2026-01-26T17:47:14.724636+00:00,Acabamento/Revestimento,Lâminas de Madeira,Madeira,yes,no,Visible text on homepage
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Office,,yes,no,Office
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Vitago,,yes,no,Vitago
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Start,,yes,no,Start
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Yaris,,yes,no,Yaris
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,New City,,yes,no,New City
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Shelf Complementos,,yes,no,Shelf Complementos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Recepção Complementos,,yes,no,Recepção Complementos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Call Center Complementos,,yes,no,Call Center Complementos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Módulos Complementos,,yes,no,Módulos Complementos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Acessórios,,yes,no,Acessórios
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Acessórios Elétricos,,yes,no,Acessórios Elétricos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Recepção,,yes,no,Recepção
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Boss,Carvalho Berlim,yes,no,Boss
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Versa,,yes,no,Versa
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Dom,,yes,no,Dom
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Lexus Prime,,yes,no,Lexus Prime
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Lexus,,yes,no,Lexus
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Infinity,,yes,no,Infinity
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Lockers,,yes,no,Lockers
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Call Center Colméia Complementos,,yes,no,Call Center Colméia Complementos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Complementos,,yes,no,Complementos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Magic,,yes,no,Magic
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Frequency,,yes,no,Frequency
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Lexus Form,,yes,no,Lexus Form
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Space,,yes,no,Space
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,One,,yes,no,One
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Arquivamento,,yes,no,Arquivamento
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Balcão,,yes,no,Balcão
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Mesas,,yes,no,Mesas
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Plataformas,,yes,no,Plataformas
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Cabines Acústicas,,yes,no,Cabines Acústicas
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Armários,,yes,no,Armários
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Estantes,,yes,no,Estantes
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Gaveteiros,,yes,no,Gaveteiros
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Call Center,,yes,no,Call Center
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Complementos Gerais,,yes,no,Complementos Gerais
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Office Complementos,,yes,no,Office Complementos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Infinity,,yes,no,Infinity
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Lockers,,yes,no,Lockers
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Módulos,,yes,no,Módulos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Shelf,,yes,no,Shelf
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Colaborativo,,yes,no,Colaborativo
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Mesas de Trabalho Complementos,,yes,no,Mesas de Trabalho Complementos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Mesas de Reunião,,yes,no,Mesas de Reunião
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Mesas de Trabalho,,yes,no,Mesas de Trabalho
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Mesas Dinâmicas,,yes,no,Mesas Dinâmicas
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Mesas Diretor,,yes,no,Mesas Diretor
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Mesas Elétricas e Rebatíveis,,yes,no,Mesas Elétricas e Rebatíveis
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Mesas Executivas,,yes,no,Mesas Executivas
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Mesas de Gerência,,yes,no,Mesas de Gerência
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Plataformas Complementos,,yes,no,Plataformas Complementos
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Plataformas Light,,yes,no,Plataformas Light
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Plataformas,,yes,no,Plataformas
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,Cabines Frequency,,yes,no,Cabines Frequency
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,COMPLEMENTOS DE AMBIENTE,,yes,no,COMPLEMENTOS DE AMBIENTE
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,DIRETIVO,,yes,no,DIRETIVO
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,EXECUTIVO,,yes,no,EXECUTIVO
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,GERÊNCIA,,yes,no,GERÊNCIA
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,HOME OFFICE,,yes,no,HOME OFFICE
Gebb Work Industria De Moveis Ltda - Bento Goncalves,https://www.gebbwork.com.br/,2026-01-26T18:01:40.659161+00:00,Product Category,STAFF,,yes,no,STAFF
Global Prime Brasil Comercial Exportadora Ltda - Caxias do Sul,https://globalprime.com.br/,2026-01-26T18:06:15.675475+00:00,Madeiras Aplainadas,APG S4S,,yes,no,https://globalprime.com.br/madeiras-aplainadas/
Global Prime Brasil Comercial Exportadora Ltda - Caxias do Sul,https://globalprime.com.br/,2026-01-26T18:06:15.675475+00:00,Madeiras Aplainadas,Aplainadas Rústicas (TÁBUAS RÚSTICAS),,yes,no,https://globalprime.com.br/madeiras-aplainadas/
Hoffmann Materiais De Construção Ltda - Caxias do Sul,https://www.hoffmannrscaxias.com.br/,2026-01-26T18:44:01.729705+00:00,Acabamentos e Revestimentos,Esquadrias de madeira e alumínio,madeira e alumínio,yes,no,Acabamentos e Revestimentos
Homestar Brasil,https://www.homestar.com.br/,2026-01-26T18:47:39.741201+00:00,Vigas | Tábuas | Suportes,VIGA IMITAÇÃO DE MADEIRA REAL 19X17 BRANCA,Poliuretano,yes,no,VIGA IMITAÇÃO DE MADEIRA REAL 19X17 BRANCA
Homestar Brasil,https://www.homestar.com.br/,2026-01-26T18:47:39.741201+00:00,Vigas | Tábuas | Suportes,VIGA IMITAÇÃO DE MADEIRA REAL 19X17 MODERNA,Poliuretano,yes,no,VIGA IMITAÇÃO DE MADEIRA REAL 19X17 MODERNA
Homestar Brasil,https://www.homestar.com.br/,2026-01-26T18:47:39.741201+00:00,Vigas | Tábuas | Suportes,VIGA IMITAÇÃO DE MADEIRA REAL 19X17 RÚSTICA,Poliuretano,yes,no,VIGA IMITAÇÃO DE MADEIRA REAL 19X17 RÚSTICA
Homestar Brasil,https://www.homestar.com.br/,2026-01-26T18:47:39.741201+00:00,Vigas | Tábuas | Suportes,VIGA IMITAÇÃO DE MADEIRA REAL 9X6 RÚSTICA,Poliuretano,yes,no,VIGA IMITAÇÃO DE MADEIRA REAL 9X6 RÚSTICA
Homestar Brasil,https://www.homestar.com.br/,2026-01-26T18:47:39.741201+00:00,Vigas | Tábuas | Suportes,VIGA IMITAÇÃO DE MADEIRA REAL 9X6 MODERNA,Poliuretano,yes,no,VIGA IMITAÇÃO DE MADEIRA REAL 9X6 MODERNA
Homestar Brasil,https://www.homestar.com.br/,2026-01-26T18:47:39.741201+00:00,Vigas | Tábuas | Suportes,VIGA IMITAÇÃO DE MADEIRA REAL 9X6 BRANCA,Poliuretano,yes,no,VIGA IMITAÇÃO DE MADEIRA REAL 9X6 BRANCA
Homestar Brasil,https://www.homestar.com.br/,2026-01-26T18:47:39.741201+00:00,Vigas | Tábuas | Suportes,VIGA IMITAÇÃO DE MADEIRA REAL 20X13 RÚSTICA,Poliuretano,yes,no,VIGA IMITAÇÃO DE MADEIRA REAL 20X13 RÚSTICA
Homestar Brasil,https://www.homestar.com.br/,2026-01-26T18:47:39.741201+00:00,Vigas | Tábuas | Suportes,VIGA IMITAÇÃO DE MADEIRA REAL 20X13 MODERNA,Poliuretano,yes,no,VIGA IMITAÇÃO DE MADEIRA REAL 20X13 MODERNA
Homestar Brasil,https://www.homestar.com.br/,2026-01-26T18:47:39.741201+00:00,Vigas | Tábuas | Suportes,VIGA IMITAÇÃO DE MADEIRA REAL 20X13 BRANCA,Poliuretano,yes,no,VIGA IMITAÇÃO DE MADEIRA REAL 20X13 BRANCA
Incobio Industria E Comercio De Biomassa Ltda - Encruzilhada do Sul,https://incobio.com.br/,2026-01-26T17:25:43.765657+00:00,Biocombustível,Pellet Incobio,Resíduos de madeira,yes,no,https://incobio.com.br/
Interdesign Moveis Ltda - Caxias do Sul,https://saccaro.com.br/,2026-01-26T18:26:26.300564+00:00,Mesas de Jantar,MESA JANTAR LÍQUEN,Carvalho (Oak),yes,no,https://saccaro.com.br/indoor/mesas_de_jantar
Jms Embalagens Industriais - Capivari do Sul,jmsembalagens.com.br,2026-01-26T17:34:28.743223+00:00,Pallet,Pallet 02 entradas descartável (P2ED),,yes,no,Pallet 02 entradas descartável (P2ED)
Jms Embalagens Industriais - Capivari do Sul,jmsembalagens.com.br,2026-01-26T17:34:28.743223+00:00,Pallet,Pallet 4 entradas (P4E),,yes,no,Pallet 4 entradas (P4E)
Jms Embalagens Industriais - Capivari do Sul,jmsembalagens.com.br,2026-01-26T17:34:28.743223+00:00,Pallet,Pallet Dupla Face 4 entradas (P4EDF),,yes,no,Pallet Dupla Face 4 entradas (P4EDF)
Jms Embalagens Industriais - Capivari do Sul,jmsembalagens.com.br,2026-01-26T17:34:28.743223+00:00,Pallet,Pallet 4 entradas descartável (P4ED),,yes,no,Pallet 4 entradas descartável (P4ED)
Jms Embalagens Industriais - Capivari do Sul,jmsembalagens.com.br,2026-01-26T17:34:28.743223+00:00,Pallet,Pallet 2 entradas (P2E),,yes,no,Pallet 2 entradas (P2E)
Jms Embalagens Industriais - Capivari do Sul,jmsembalagens.com.br,2026-01-26T17:34:28.743223+00:00,Engradado,Engradado aberto 4 entradas (EA4E),,yes,no,Engradado aberto 4 entradas (EA4E)
Jms Embalagens Industriais - Capivari do Sul,jmsembalagens.com.br,2026-01-26T17:34:28.743223+00:00,Caixa,Caixa com tampa 2 entradas (CT2E),,yes,no,Caixa com tampa 2 entradas (CT2E)
Jms Embalagens Industriais - Capivari do Sul,jmsembalagens.com.br,2026-01-26T17:34:28.743223+00:00,Tratamento,Tratamento HT,,yes,no,Tratamento HT
Jms Embalagens Industriais - Capivari do Sul,jmsembalagens.com.br,2026-01-26T17:34:28.743223+00:00,Biomassa,Serragem e Biomassa (cavaco),Serragem e Biomassa (cavaco),yes,no,Serragem e Biomassa (cavaco)
Logon Madeira Do Brasil Ltda - Sao Marcos,https://www.logonmadeira.com/,2026-01-26T18:11:07.724647+00:00,Wall,Wood Painted and Primed Wall,wood,yes,no,Wood Painted and Primed Wall
Logon Madeira Do Brasil Ltda - Sao Marcos,https://www.logonmadeira.com/,2026-01-26T18:11:07.724647+00:00,Boards,Wood Painted and Primed Boards,wood,yes,no,Wood Painted and Primed Boards
Logon Madeira Do Brasil Ltda - Sao Marcos,https://www.logonmadeira.com/,2026-01-26T18:11:07.724647+00:00,Moulding,Moulding Painted and Primed,wood,yes,no,Moulding Painted and Primed
Logon Madeira Do Brasil Ltda - Sao Marcos,https://www.logonmadeira.com/,2026-01-26T18:11:07.724647+00:00,Panels,Wood Primed Panels,wood,yes,no,Wood Primed Panels
Logon Madeira Do Brasil Ltda - Sao Marcos,https://www.logonmadeira.com/,2026-01-26T18:11:07.724647+00:00,Jambs,Flat Jambs,unknown,yes,no,Flat Jambs
Logon Madeira Do Brasil Ltda - Sao Marcos,https://www.logonmadeira.com/,2026-01-26T18:11:07.724647+00:00,Blanks,Clear Finger Jointed Blanks,wood,yes,no,Clear Finger Jointed Blanks
Logon Madeira Do Brasil Ltda - Sao Marcos,https://www.logonmadeira.com/,2026-01-26T18:11:07.724647+00:00,Panel,Round Wood Panel,wood,yes,no,Round Wood Panel
Logon Madeira Do Brasil Ltda - Sao Marcos,https://www.logonmadeira.com/,2026-01-26T18:11:07.724647+00:00,Panel,Stain Grade Panel,wood,yes,no,Stain Grade Panel
Luft E Backes Ltda - Bom Principio,luftmadeiras.com.br,2026-01-26T18:14:41.320602+00:00,,Decks,,yes,no,Decks
Luft E Backes Ltda - Bom Principio,luftmadeiras.com.br,2026-01-26T18:14:41.320602+00:00,,Assoalhos,,yes,no,Assoalhos
Luft E Backes Ltda - Bom Principio,luftmadeiras.com.br,2026-01-26T18:14:41.320602+00:00,,Ripados,,yes,no,Ripados
Luft E Backes Ltda - Bom Principio,luftmadeiras.com.br,2026-01-26T18:14:41.320602+00:00,,Paredes,,yes,no,Paredes
Luft E Backes Ltda - Bom Principio,luftmadeiras.com.br,2026-01-26T18:14:41.320602+00:00,,Telhados E Forros,,yes,no,Telhados E Forros
Luft E Backes Ltda - Bom Principio,luftmadeiras.com.br,2026-01-26T18:14:41.320602+00:00,,Escadas,,yes,no,Escadas
Luft E Backes Ltda - Bom Principio,luftmadeiras.com.br,2026-01-26T18:14:41.320602+00:00,,Pergolados,,yes,no,Pergolados
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Palete PBR,PBR I,Eucalipto,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Palete PBR,PBR II,Eucalipto,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Palete PBR,PP HAAS I,Eucalipto,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Palete PBR,PP HAAS V,Eucalipto,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Palete PBR,PP HAAS II,Eucalipto,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Palete PBR,PP HAAS III,Eucalipto,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Palete PBR,PP HAAS IV,Eucalipto,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Palete PBR,PP HAAS VI,Eucalipto,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Pellets,Pellets de Madeira,Madeira,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Embalagens,Embalagens,Madeira,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Biomassa,Biomassa,,yes,no,Produtos
Madeireira Haas Ltda - Venancio Aires,https://haasmadeiras.com.br,2026-01-26T18:27:43.714528+00:00,Recolhimento de resíduos,Recolhimento de resíduos,,yes,no,Produtos
Madeireira Tarumã - Viamao,https://madeireirataruma.com.br/,2026-01-26T18:32:04.223384+00:00,Aberturas,Aberturas,"Aço, Alumínio, Angelim, Eucalipto",yes,no,Main page extraction
Madeireira Tarumã - Viamao,https://madeireirataruma.com.br/,2026-01-26T18:32:04.223384+00:00,Pisos,Pisos de concreto,Concreto (estilo madeira),yes,no,Main page extraction
Madezatti Sa - Caxias do Sul,http://www.madezatti.com.br,2026-01-26T18:41:02.019886+00:00,,Componentes em Madeira,Madeira,yes,no,Componentes em Madeira
Matrezan - Serafina Correa,https://matrezan.com.br/,2026-01-26T17:46:11.470849+00:00,Móveis Corporativos,Móveis Corporativos,,yes,no,Navigated to https://matrezan.com.br/catalogos/
Matrezan - Serafina Correa,https://matrezan.com.br/,2026-01-26T17:46:11.470849+00:00,Salas de Jantar,Mesas de Jantar,,yes,no,Navigated to https://matrezan.com.br/catalogos/
Matrezan - Serafina Correa,https://matrezan.com.br/,2026-01-26T17:46:11.470849+00:00,Salas de Jantar,Sala de Jantar,,yes,no,Navigated to https://matrezan.com.br/catalogos/
Matrezan - Serafina Correa,https://matrezan.com.br/,2026-01-26T17:46:11.470849+00:00,Salas de Jantar,Cadeiras de Jantar,,yes,no,Navigated to https://matrezan.com.br/catalogos/
Matrezan - Serafina Correa,https://matrezan.com.br/,2026-01-26T17:46:11.470849+00:00,Salas de Jantar,Bistrô e Banquetas,,yes,no,Navigated to https://matrezan.com.br/catalogos/
Matrezan - Serafina Correa,https://matrezan.com.br/,2026-01-26T17:46:11.470849+00:00,Salas de Jantar,Poltronas,,yes,no,Navigated to https://matrezan.com.br/catalogos/
Matrezan - Serafina Correa,https://matrezan.com.br/,2026-01-26T17:46:11.470849+00:00,Salas de Jantar,Complementos,,yes,no,Navigated to https://matrezan.com.br/catalogos/
Miranti Moveis Para Escritorio - Caxias do Sul,https://www.miranti.com.br,2026-01-26T18:13:19.436296+00:00,Linhas de Produto,Linha SCM Life,,yes,no,Linha SCM Life
Miranti Moveis Para Escritorio - Caxias do Sul,https://www.miranti.com.br,2026-01-26T18:13:19.436296+00:00,Linhas de Produto,Linha Sim,,yes,no,Linha Sim
Miranti Moveis Para Escritorio - Caxias do Sul,https://www.miranti.com.br,2026-01-26T18:13:19.436296+00:00,Linhas de Produto,Office Express,,yes,no,Office Express
