nm_empresa,website_url,query,status,message_pt,works_with_wood,works_with_pine_panel,pine_panel_flag,confidence_wood,confidence_pine_panel,evidence_snippet,materials_summary,item_count_total,item_count_wood_related,item_count_mentions_pinus,run_at,attempts
Renar Moveis S/A - Fraiburgo,https://www.renar.com.br/,painel de madeira pinus,FOUND,Informações sobre os produtos da categoria 'Classic Wood' foram extraídas com sucesso.,yes,unknown,0,100,35,Mesa Jantar Madison Light - Pé de Madeira,A maioria dos produtos listados na categoria 'Classic Wood' são feitos de madeira. Um produto especifica 'Pé de Madeira' como material. Nenhum produto menciona especificamente painel de pinus.,32,32,0,2026-01-15T14:14:53.987102+00:00,Navigated to https://www.renar.com.br/; Clicked on 'Produtos'; Scrolled down the products page; Clicked on 'CLASSIC WOOD'; Scrolled down the 'CLASSIC WOOD' category page; Extracted product details from the 'CLASSIC WOOD' category
Ruberti Molduras Ltda - Nova Trento,https://www.rubertimolduras.com.br/,painel de madeira pinus,FOUND,Informações sobre produtos encontradas.,yes,unknown,0,90,35,"Acabamento à base de água evidencia o padrão natural da madeira Marupá, dando exclusividade à coleção. A madeira Bétula tem uma tonalidade única, muito clara e suave, que confere uma sensação de luminosidade na decoração.","A empresa utiliza madeira em seus produtos, com menções a Madeira Marupá e Madeira Bétula. Não há menção explícita a painéis de madeira pinus.",6,2,0,2026-01-15T12:48:30.202943+00:00,Navigated to https://www.rubertimolduras.com.br/; Accepted cookie consent.; Scrolled down the page.; Extracted content from 'Nossas Molduras' and 'Nossos Produtos' sections.
Pierini Moveis Ltda - Criciuma,https://www.moveispierini.com.br,painel de madeira pinus,FOUND,"Informações encontradas sobre o trabalho com madeira, mas sem menção específica a painéis de pinus.",yes,unknown,0,90,35,"DESIGN DE SUPERFÍCIE: Instigamos todos os sentidos. O tato nas superfícies. Na imperfeição da madeira de demolição, nos relevos da Linha Groove, na perfeição superficial da laca brilho, as sensações devem ir além do olhar. Procuramos criar produtos que emocionem.
PASSAGEM: As portas de passagem delimitam os ambientes e limitam os acessos. A opacidade total ou a translucidez são diferentes formas de estabelecer privacidade. Dolomiti ou Aluplus da Cinex, ou as portas pintadas ou amadeiradas da Pierini são inteligentes soluções.",A empresa trabalha com madeira de demolição e portas amadeiradas. Não há menção específica sobre painéis de pinus.,2,2,0,2026-01-15T12:56:30.603669+00:00,Navigated to https://www.moveispierini.com.br; Clicked on 'Empresa'; Extracted text from 'Empresa' page.; Clicked on 'Portfólio'; Extracted text from 'Portfólio' page.; Clicked on 'Diferenciais'; Extracted text from 'Diferenciais' page.; Accepted cookie consent.
Projecao Industria E Comercio - Chapeco,https://www.projecao.pro/,painel de madeira pinus,FOUND,"A empresa trabalha com marcenaria (serralheria/carpintaria) para expositores e balcões, indicando o uso de madeira. Não há menção explícita a painéis de madeira pinus.",yes,unknown,0,90,35,"Linha completa de expositores para supermercados, com gôndolas, balcões em marcenaria e expositores promocionais.","A empresa utiliza madeira em seus produtos, conforme indicado pela menção a 'marcenaria' em expositores e balcões.",2,2,0,2026-01-15T12:58:18.436572+00:00,Navigated to https://www.projecao.pro/; Scrolled down the page multiple times to find relevant information.; Extracted information related to products and materials.
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,painel de madeira pinus,FOUND,Informações sobre produtos de madeira encontradas.,yes,unknown,0,90,35,"Mesa de Cabeceira de Madeira, Madeira maciça, Produzida em Madeira maciça","The company offers products made of wood, including solid wood. Specific mention of pine wood panels is not found, but wood is a prominent material.",18,2,0,2026-01-15T13:08:55.013551+00:00,Navigated to https://gromoveis.com.br/; Dismissed cookie banner; Scrolled down 0.5 pages; Scrolled down 1600px; Extracted product information
ABB Wood Brazil,https://abb-wood.com/pt-br/,painel de madeira pinus,FOUND,"A empresa trabalha com madeira, mas não há menção específica a painéis de madeira de pinus.",yes,unknown,0,90,35,"Fabricamos todos os elementos necessários para a realização das suas paletes de madeira, sejam tábuas standard ou específicas, vigas por medida, blocos, etc.","A empresa fabrica elementos de madeira como tábuas, vigas e blocos para paletes. Também planeja uma fábrica de pellets.",2,2,0,2026-01-15T14:02:37.100048+00:00,Navigated to https://abb-wood.com/pt-br/; Accepted cookies.; Clicked on 'Produtos' and its sub-options.; Clicked 'Nossos Produtos'.; Extracted information about 'Serraria' and 'Wood Pellets'.
Jomapellet - Santa Cecilia,https://www.jomapellet.com.br/,painel de madeira pinus,FOUND,"A empresa trabalha com madeira (conífera virgem), mas não foram encontradas menções específicas a painéis de madeira de pinus. O produto principal são pellets de madeira.",yes,unknown,0,85,35,"Pellets produzidos apenas com madeira conífera virgem garantida sem casca. Dedicada ao reaproveitamento sustentável de madeiras. Fabricamos Pellets de madeira sem aditivos. A qualidade dos nossos pellets é  respaldada por testes e comprovações, garantindo um produto confiável feito com apenas madeira conífera virgem garantida sem casca.",Madeira conífera virgem,1,1,0,2026-01-15T12:25:35.403194+00:00,Navigated to https://www.jomapellet.com.br/; Clicked on 'Loja Virtual'; Scrolled down 3 times; Extracted page content
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,painel de madeira pinus,FOUND,Informações sobre produtos extraídas. Um produto com madeira foi encontrado.,yes,unknown,0,85,35,"Poltrona Fox Giro Madeira
  Category: Poltrona
  Materials: Madeira
  Wood-related: Yes
  Mentions 'pinus': No","A empresa trabalha com madeira, como evidenciado pela 'Poltrona Fox Giro Madeira'. Não há menção explícita a painéis de pinus nos produtos listados.",18,1,0,2026-01-15T12:44:04.919300+00:00,Navigated to https://www.abstratto.com.br/; Clicked 'Produtos'; Scrolled down; Navigated back (blank page); Navigated to https://www.abstratto.com.br/; Clicked 'Produtos'; Clicked 'Conheça a coleção' (reloaded page); Clicked 'Carregar mais...'; Scrolled down; Extracted product data
"Goede, Lang & Cia Ltda - Pomerode",http://www.goede.com.br/,painel de madeira pinus,FOUND,Informações sobre produtos encontradas.,yes,unknown,0,85,35,Portas de Madeira,"A empresa trabalha com portas de madeira, pisos vinílicos, revestimentos 3D e móveis de design. Não há menção explícita de painéis de pinus.",1,1,0,2026-01-15T12:53:58.574714+00:00,Navigated to http://www.goede.com.br/; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Extracted page content
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,painel de madeira pinus,FOUND,Encontrados produtos relacionados à busca.,yes,unknown,0,85,35,A empresa oferece produtos como MDF e 'Acacia Carmel'.,"A empresa oferece uma variedade de produtos, incluindo MDF, puxadores, produtos químicos (adesivos), e ferragens. Há menção a 'MDF' e 'Acacia Carmel', que sugerem o trabalho com madeira. No entanto, não há menção explícita a painéis de pinus.",10,1,0,2026-01-15T13:03:36.455770+00:00,Navigated to https://ssmdf.com.br; Clicked on 'Produtos'; Clicked on 'MDF'; Searched for 'painel de madeira pinus' - no results; Clicked on 'Todos os produtos'; Extracted product information from https://ssmdf.com.br/produtos/
Brasil Pellet Industria E Comercio Ltda - Timbo,https://www.elbra.org,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações específicas sobre painéis de madeira de pinus. Foi confirmado que a empresa trabalha com madeira (pellets de resíduos da indústria madeireira).,yes,unknown,0,85,35,"Os pellets de madeira da Elbra são produzidos a partir de resíduos da indústria madeireira, garantindo uma fonte de energia limpa e renovável.",Pellets feitos de resíduos da indústria madeireira.,1,1,0,2026-01-15T13:16:53.331546+00:00,Navigated to https://www.elbra.org; Clicked 'Portfólio'; Scrolled down; Extracted from Portfolio page (no results); Navigated back to homepage; Clicked 'Pellets'; Extracted from Pellets page (found wood mention); Navigated back to homepage; Clicked 'Queimadores'; Navigated back to homepage; Clicked 'Aquecedores'; Extracted from Aquecedores page (no wood/pine mention)
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,painel de madeira pinus,FOUND,"Informações sobre produtos extraídas. A análise indica que a empresa trabalha com madeira, e um produto específico menciona acácia. Não há menção explícita a painéis de pinus.",yes,unknown,0,85,35,Cadeira Cross Acácia: Category: Cadeira. Materials: Acácia. Wood-related: Yes. Pine not mentioned.,"A empresa trabalha com madeira, com um produto específico sendo de acácia. A maioria dos produtos não tem informações de material detalhadas.",22,1,0,2026-01-15T13:23:18.703714+00:00,Navigated to https://trendmovelaria.com.br/; Clicked on 'Produtos'; Accepted cookies; Scrolled down multiple times; Extracted product information
Cultivar Servicos Florestais Ltda - Lages,cultivarflorestal.com.br,painel de madeira pinus,FOUND,"Empresa trabalha com madeira, mas não há menção específica de painéis de madeira pinus.",yes,unknown,0,85,35,"O Silvicultura service is the practice of cultivating, planning, and studying forests. It involves the planting, growth, and harvesting of trees for various purposes, including timber production, environmental conservation, and other sustainable uses.",A empresa trabalha com produção de madeira através de serviços de silvicultura.,1,1,0,2026-01-15T13:34:17.172999+00:00,Navigated to cultivarflorestal.com.br; Explored 'Serviços'; Extracted details for 'Silvicultura'; Scrolled down the services page
Jcr Industria E Comercio Ltda - Orleans,http://jcrbrinquedos.com.br/,painel de madeira pinus,FOUND,"Informações sobre o uso de madeira encontradas, mas não especificamente sobre painéis de pinus.",yes,unknown,0,85,35,"Os brinquedos montessori são aqueles que dependem da criança na hora da brincadeira para ganhar uma função. Eles são feitos de materiais, como madeira e tecidos naturais (de origem animal, mineral ou vegetal), são agradáveis ao tato.",A empresa utiliza madeira na fabricação de Brinquedos Montessorianos.,1,1,0,2026-01-15T14:01:50.115840+00:00,Navigated to http://jcrbrinquedos.com.br/; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Extracted page content
Bigfer-Industria E Comercio De Ferragens Ltda - Curitibanos,https://www.bigfer.com.br/,painel de madeira pinus,FOUND,Informações sobre produtos de madeira e painéis de pinus encontradas.,yes,unknown,0,85,35,"Gabaritos: Os Gabaritos para Ferragens Bigfer auxiliam na assertividade da montagem do móvel, reduzindo o tempo e melhorando o acabamento.","A empresa trabalha com ferragens para móveis, e a categoria 'Gabaritos' menciona o uso de madeira na montagem de móveis.",1,1,0,2026-01-15T14:10:05.919660+00:00,Navigated to https://www.bigfer.com.br/; Clicked on 'Produtos'; Scrolled down the page; Attempted to extract text (timed out); Read extracted_content_0.md
Sincol Sa Industria E Comercio - Cacador,https://sincol.com.br/,painel de madeira pinus,FOUND,"A empresa trabalha com madeira, utilizando detalhes em madeira exclusiva e lâminas de madeiras nobres em suas coleções. Não há menção explícita a painéis de madeira pinus. A certificação FSC® é mencionada.",yes,unknown,0,80,35,A Coleção Impressione se destaca pela perfeição nos acabamentos e aos detalhes exclusivos de madeira. [...] Pode ser adquirida com selo FSC®,"A Sincol utiliza madeira em seus produtos, com detalhes exclusivos e acabamentos em lâminas de madeiras nobres. Possuem certificação FSC®.",0,0,0,2026-01-15T12:23:26.421987+00:00,Navigated to https://sincol.com.br/; Accepted cookies; Scrolled down 0.5 pages; Clicked on 'Reflorestadora' link; Extracted information from the page
Sul Portas Industria De Portas Ltda - Ipumirim,https://www.sulportas.com.br,painel de madeira pinus,NOT_FOUND,"A empresa trabalha com madeira, mas não foi encontrada informação específica sobre painéis de madeira pinus.",yes,unknown,0,80,35,"Desde 1973 somos uma empresa nascida das paixões pela madeira, que é nossa matéria prima mais importante. É da madeira que criamos portas modernas e com beleza para fazer parte da decoração da sua casa ou apartamento.
Nossos produtos são compostos de 94% de madeira proveniente de reflorestamento e 6% de madeira de espécies nativas.","A empresa utiliza madeira como matéria-prima principal, sendo 94% proveniente de reflorestamento e 6% de espécies nativas.",0,0,0,2026-01-15T12:43:09.921527+00:00,Navigated to https://www.sulportas.com.br; Scrolled down the homepage; Clicked on 'PRODUTOS'; Scrolled down the products page multiple times; Examined the 'QUEM SOMOS' section
Globo Portas - Tubarao,https://www.globoportas.com.br/,painel de madeira pinus,FOUND,"Empresa trabalha com madeira, mas não há menção específica a painéis de pinus.",yes,unknown,0,80,35,"Com 43 anos de expertise, a Globo Portas e Alta Carpintaria transforma madeira de alta qualidade em produtos de alta carpintaria. Nossas portas laqueadas e pivotantes, além de rodapés, deques, pergolados, forros, escadarias e outros elementos, são produzidos com uma combinação de tecnologia avançada e artesanato preciso. Garantimos peças que elevam o padrão de qualquer projeto, trazendo sofisticação e durabilidade.",Utiliza madeira de lei para o enchimento interno das portas.,0,0,0,2026-01-15T12:57:23.688960+00:00,Navigated to https://www.globoportas.com.br/; Clicked on 'Portas'; Clicked on 'Conferir detalhes' for 'Portas Internas'; Scrolled down multiple times to find information about pine wood panels.
Mb Exportadora Ltda - Santa Rosa de Lima,https://www.mbexportadora.com/,painel de madeira pinus,FOUND,"A empresa tem histórico de exportação de madeira e conexões com o setor madeireiro, mas não há menção específica a painéis de madeira pinus.",yes,unknown,0,80,35,"Nascida em 2002 com uma especialização em exportação de madeira, a MB Exportadora trilhou caminhos desafiadores... Mariana Lima, Madeiras do Vale; Carlos Mendes, Agro Tec Madeiras","A empresa MB Exportadora foi fundada em 2002 com especialização em exportação de madeira. Testemunhos mencionam ""Madeiras do Vale"" e ""Agro Tec Madeiras"", indicando ligações com o setor madeireiro.",0,0,0,2026-01-15T13:10:26.035926+00:00,Navigated to https://www.mbexportadora.com/; Accepted cookies; Scrolled down multiple times; Extracted page content
Industrias Artefama S.A. - Sao Bento do Sul,artefama.com.br,painel de madeira pinus,FOUND,"Informações sobre madeira maciça sustentável foram encontradas, mas não há menção explícita a painéis de madeira pinus.",yes,unknown,0,80,35,Móveis de madeira maciça sustentável. Toda a produção é feita a partir de madeira maciça 100% renovável (oriunda do plantio de florestas com manejo sustentável.,A empresa utiliza madeira maciça 100% renovável proveniente de florestas com manejo sustentável.,0,0,0,2026-01-15T13:10:52.488358+00:00,Navigated to artefama.com.br; Clicked 'Produtos'; Scrolled down; Extracted from 'Sustentabilidade' section; Searched Google for 'artefama.com.br painel de madeira pinus' (blocked by reCAPTCHA); Navigated back; Scrolled down multiple times; Extracted from current page
Natture Moveis - Sao Bento do Sul,https://natture.net/,painel de madeira pinus,FOUND,"Empresa trabalha com madeira, mas não há menção específica de painéis de pinus.",yes,unknown,0,80,35,Nossos móveis são feitos para durar com wood em cada fase.,"MDF, MDP e madeira em geral.",0,0,0,2026-01-15T13:15:35.011894+00:00,Navigated to https://natture.net/; Navigated to Galeria page; Searched DuckDuckGo for 'Natture Moveis wood pine panel' (encountered CAPTCHA); Scrolled down Galeria page 3 times; Extracted all text from Galeria page
Coremaco Madeiras Ltda. - Schroeder,https://coremaco.com.br/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre painéis de madeira pinus na página de produtos, mesmo após rolar a página várias vezes. A empresa trabalha com madeiras em geral.",yes,unknown,0,80,35,"A empresa vende ""madeiras"" conforme seção ""Quem somos"". As categorias de produtos incluem ""Batentes"", ""Vistas"", ""Portas"", ""Beneficiados Diversos"", ""Pisos"" e ""Madeira Serrada"".","A empresa vende diversos tipos de madeira e produtos derivados, como batentes, vistas, portas, pisos e madeira serrada. Não há menção específica a painéis de pinus.",0,0,0,2026-01-15T13:24:01.620991+00:00,Navigated to coremaco.com.br; Clicked on 'Produtos'; Scrolled down 1600px (1st scroll); Scrolled down 1600px (2nd scroll); Scrolled down 1600px (3rd scroll); Scrolled down 1600px (4th scroll)
Florestal Caravaggio S/A - Sao Jose do Cerrito,https://caravaggioflorestal.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa atua no setor madeireiro, mas não foram encontrados detalhes sobre painéis de madeira pinus.",yes,unknown,0,80,35,"Na Caravaggio Florestal, oferecemos soluções integradas e especializadas em extração e manejo florestal sustentável, atuando de forma completa em todas as etapas do processo produtivo. Desde a análise técnica das áreas até o corte, transporte e entrega final da madeira, nossa operação é planejada com foco em eficiência, segurança operacional e responsabilidade ambiental","Setor madeireiro, manejo florestal sustentável.",0,0,0,2026-01-15T13:26:01.725355+00:00,Navigated to https://caravaggioflorestal.com.br/; Scrolled down the page multiple times.; Reached the end of the page without finding specific information about pine wood panels.
Artefatos De Madeiras Stolf Ltda - Rio do Sul,https://stolf.ind.br/,painel de madeira pinus,FOUND,"A empresa trabalha com madeira, conforme indicado pelo nome 'Madeiras'. Não há menção explícita a painéis de madeira pinus nesta página.",yes,unknown,0,80,35,Baixe nosso catálogo e outros materiais que preparamos para você,"A empresa trabalha com madeira, conforme indicado pelo nome 'Madeiras'. Não há menção explícita a painéis de madeira pinus nesta página.",0,0,0,2026-01-15T13:29:16.497322+00:00,Navigated to https://stolf.ind.br/; Clicked on 'Materiais' link.; Accepted cookie consent.; Extracted text content from the 'Materiais' page.
"Hyak Internacional Comercio, Importacao E Exportacao Ltda - Itajai",https://hyak.com.br/,painel de madeira pinus,NOT_FOUND,"Nenhum produto específico de painel de madeira pinus foi encontrado. A empresa lida com commodities florestais em geral, incluindo madeira e derivados.",yes,unknown,0,80,35,"Commodities Florestais: Celulose, Madeira e Derivados de Alta Qualidade | Hyak
A Hyak é líder no comércio global de commodities florestais, oferecendo uma ampla gama de produtos de alta qualidade, incluindo celulose, madeira em toras, madeira serrada, painéis, compensados, pisos e decks.","Celulose, Madeira em Toras, Madeira Serrada, Painéis, Compensados e Laminados, Pisos e Decks de Madeira.",0,0,0,2026-01-15T13:34:08.313462+00:00,Navigated to https://hyak.com.br/commodities-florestais/; Extracted information from the page but no specific mention of pine wood panels was found.
Sollos. - Princesa,https://sollos.ind.br/,painel de madeira pinus,FOUND,"Empresa utiliza madeira como matéria-prima, mas não há menção específica a painéis de pinus.",yes,unknown,0,80,35,"Desde 2004, percebemos que para crescer era preciso investir em conceito, identidade e qualidade. Desde então, optamos por utilizar o design como ferramenta estratégica e elemento integrador de toda nossa cadeia produtiva. Essa decisão fez com que a SOLLOS. ficasse conhecida como uma indústria inovadora. Buscamos integrar o melhor de nossa cultura às referências internacionais através do uso racional da madeira como matéria-prima, do controle dos processos e métodos de produção em concordância com todos os requisitos ecológicos e do investimento em equipamentos de última geração aliados a técnicas artesanais.",Utiliza madeira como matéria-prima.,0,0,0,2026-01-15T13:35:37.761443+00:00,Navigated to https://sollos.ind.br/; Clicked on menu toggle; Clicked on 'Home' (incorrect); Scrolled down; Scrolled down again; Clicked on 'DESCUBRA PORTFÓLIO DE PRODUTOS'; Clicked on 'ACESSAR PORTFÓLIO'; Extracted text from the product portfolio page
Deiss Industria E Comercio De Moveis Ltda Em Recuperacao Judicial - Mondai,http://www.moveisdeiss.com.br,painel de madeira pinus,FOUND,"A empresa trabalha com madeira de reflorestamento, mas não há menção específica sobre painéis de madeira pinus.",yes,unknown,0,80,35,"Colocamos no mercado uma linha de móveis fabricados com madeira de reflorestamento, tendo como foco a produção de mesas, cadeiras, bancos de bar e sala de jantar.",Madeira de reflorestamento,0,0,0,2026-01-15T13:47:26.145784+00:00,Navigated to http://www.moveisdeiss.com.br; Scrolled down 0.5 pages; Clicked on 'Veja mais'; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Attempted to click on page 2 (failed); Attempted to click on page 2 (failed); Clicked on page 2; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Clicked on page 3; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Clicked on 'Empresa'; Extracted information from 'EQUIPE QUALIFICADA' section
Bella Casa Revestimentos - Gaspar,https://www.bellacasarevestimentos.com.br/,madeira,FOUND,"Empresa trabalha com madeira, mas não há menção específica a painéis de pinus.",yes,unknown,0,80,35,"Materiais mencionados:

*   Vidro
*   Acrílico
*   Aço inoxidável
*   Alumínio
*   Madeira
*   PVC
*   Gesso
*   Resinas Epóxi
*   Cerâmica
*   Vinílico","Vidro, Acrílico, Aço inoxidável, Alumínio, Madeira, PVC, Gesso, Resinas Epóxi, Cerâmica, Vinílico",4,0,0,2026-01-15T13:47:31.694041+00:00,Navigated to https://www.bellacasarevestimentos.com.br/; Searched for 'madeira'; Scrolled down 3 times; Extracted product information
Sg Comercio De Materiais De Construcao Ltda - Aurora,https://redehipermac.com.br/sg-casa-e-construcao/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações específicas sobre painéis de madeira pinus. A empresa é listada como vendedora de materiais de construção em geral.,yes,unknown,0,80,35,"Há muitos anos, na cidade de Rio do Sul, surgiu uma loja que se tornaria referência no segmento de materiais de construção. A SG casa e construção nasceu do sonho de oferecer produtos de qualidade e um atendimento excepcional aos clientes. Mais tarde a loja expandiu suas operações abrindo uma nova unidade em Aurora SC.",A empresa vende materiais de construção em geral.,0,0,0,2026-01-15T14:12:48.062687+00:00,"Navigated to https://redehipermac.com.br/sg-casa-e-construcao/; Accepted cookies.; Searched DuckDuckGo for 'madeira' - CAPTCHA encountered.; Attempted to solve CAPTCHA multiple times, failed.; Navigated back to https://redehipermac.com.br/sg-casa-e-construcao/; Scrolled down the page multiple times.; Extracted visible text content."
Stalar Materiais De Construcao Ltda - - Sao Miguel do Oeste,https://www.materialdeconstrucaosc.com.br,"Extract all company listings, focusing on 'Stalar Materiais De Construcao Ltda - - Sao Miguel do Oeste', and any mention of wood or pine panel materials.",FOUND,Empresa similar encontrada. Informações sobre trabalho com madeira ou painéis de pinus não foram encontradas diretamente para a empresa alvo.,unknown,unknown,0,40,35,"Stalar Materiais de Construções Centro SC - R. Alm. Barroso, 810 - Centro, São Miguel do Oeste - SC, 89900-000. Outras empresas listadas: Siliza Comércio Ind Import Export de Madeiras Ltda Centro SC, Madeireira Walfran Ltda Monte Castelo SC.","Outras empresas listadas trabalham com madeira (ex: Siliza Comércio Ind Import Export de Madeiras Ltda, Madeireira Walfran Ltda).",3,2,0,2026-01-15T12:29:55.228300+00:00,Navigated to https://www.materialdeconstrucaosc.com.br/; Scrolled down multiple times.; Extracted page content.
Gerae-Com - Tubarao,https://gerar.org.br,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre produtos de madeira ou painéis de pinus no website pesquisado.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada.,0,0,0,2026-01-15T12:25:06.934902+00:00,Navigated to https://gerar.org.br; Accepted cookie consent; Scrolled down on homepage; Navigated to 'Sobre nós'; Scrolled down on 'Sobre nós'; Navigated to 'Projetos sociais | Quero patrocinar'; Scrolled down on 'Projetos sociais | Quero patrocinar'
Grupocasanova - Schroeder,https://www.grupocasanova.com.br/,madeira,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painel de madeira pinus no site.,unknown,unknown,0,30,35,Parece que não pudemos encontrar o que você está procurando.,N/A,0,0,0,2026-01-15T12:32:29.450903+00:00,https://www.grupocasanova.com.br/?s=painel+de+madeira+pinus; Search 'madeira' on DuckDuckGo (blocked by CAPTCHA); https://www.grupocasanova.com.br/materiais-de-construcao/; https://www.grupocasanova.com.br/?s=madeira
Rohden S/A - Salete,https://rohden.com/,painel de madeira pinus,NOT_FOUND,"Não foi possível determinar se a empresa trabalha com madeira ou painéis de madeira de pinus através da navegação no site. As seções exploradas ('Portas de Madeira', 'Materiais', 'Refrigeração', 'Linha Branca') não forneceram informações diretas sobre os materiais utilizados ou produtos específicos de madeira de pinus.",unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"O site menciona 'Portas de Madeira' e 'Materiais' para download, mas não detalha os tipos de madeira ou painéis utilizados. As seções de 'Refrigeração' e 'Linha Branca' parecem focar em outros produtos (vidros, eletrodomésticos).",0,0,0,2026-01-15T12:34:50.421275+00:00,Visited https://rohden.com/; Clicked 'Portas de Madeira'; Clicked 'Materiais'; Scrolled down; Navigated back to homepage; Clicked 'Portas de Madeira'; Clicked 'Folha de Porta' (empty page); Navigated back; Clicked 'Kit Porta Pronta' (empty page); Navigated back; Clicked 'Refrigeração'; Scrolled down; Clicked 'Linha Branca'
Moveis Weihermann S A - Sao Bento do Sul,https://www.moveisweihermann.com.br/,painel de madeira pinus,ERROR,Não foi possível encontrar informações sobre o uso de madeira e painéis de pinus. A tentativa de baixar o catálogo falhou e o arquivo PDF não foi encontrado para leitura.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Informações sobre materiais não encontradas.,0,0,0,2026-01-15T12:35:53.907319+00:00,Opened website; Navigated to Produtos > Cristaleiras; Navigated to Produtos > Dormitórios; Navigated to Produtos > Estantes; Navigated to Produtos > Rack; Attempted to download catalog; Switched to PDF tab; Attempted to read PDF file (catalogo2025.pdf)
Matec Comercial - Palhoca,https://www.materialdeconstrucaosc.com.br/empresas/matec-comercial-cidade-universitaria-pedra-branca-palhoca-sc,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de madeira pinus.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"Comércio de Materiais de Construção, incluindo material básico, acabamentos, ferramentas e itens para decoração.",0,0,0,2026-01-15T12:36:25.975837+00:00,Navigated to https://www.materialdeconstrucaosc.com.br/empresas/matec-comercial-cidade-universitaria-pedra-branca-palhoca-sc and extracted page content. No mention of wood or pine wood panels found.
Bioter - Piratuba,https://www.bioter.com.br,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre painéis de madeira ou painéis de madeira de pinus no site da Bioter. As tentativas de navegação, busca e extração de conteúdo falharam, e a busca externa foi bloqueada por um CAPTCHA insolúvel.",unknown,unknown,0,30,35,Nenhuma evidência encontrada.,Informações sobre materiais não disponíveis.,0,0,0,2026-01-15T12:37:02.741074+00:00,Navigated to https://www.bioter.com.br; Clicked on 'Soluções'; Scrolled down the 'Soluções' page; Attempted to find 'Catálogo' by scrolling; Navigated back to homepage; Attempted to click search icon; Scrolled down homepage; Searched DuckDuckGo for 'Bioter - Piratuba painel de madeira pinus'; Failed to solve CAPTCHA; Navigated back to Bioter website; Attempted text extraction from homepage (failed due to encoding error); Scrolled down homepage
Estofados Jardim Ltda - Jaragua do Sul,https://estofadosjardim.com.br,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o uso de madeira ou painel de pinus nos produtos listados na categoria 'Mobiliário'. As informações de material não estão visíveis no nível da lista de produtos.,unknown,unknown,0,30,35,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhuma informação sobre materiais foi encontrada nos produtos listados.,0,0,0,2026-01-15T12:42:10.081192+00:00,Navigated to https://estofadosjardim.com.br; Accepted cookies; Clicked 'Produtos'; Clicked 'Mobiliário'; Scrolled down 6 times (6*1600px)
Fabribam Moveis - Ituporanga,https://www.fabribam.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira pinus na página 'Sobre a Fabribam'. A busca direta na página de produtos também falhou.,unknown,unknown,0,30,35,Nenhuma menção direta a 'madeira' ou 'pinus' foi encontrada na página 'Sobre a Fabribam'. A empresa se descreve como produtora de gabinetes para banheiro com foco em tecnologia e design.,A empresa foca em gabinetes para banheiro. Não há menção explícita de madeira ou painéis de pinus nas informações disponíveis.,0,0,0,2026-01-15T12:50:52.576268+00:00,Navigated to https://www.fabribam.com.br/; Accepted cookies.; Clicked 'Produtos'.; Attempted to search for 'painel de madeira pinus' on '/produtos' page (failed).; Scrolled on '/produtos' page.; Extracted visible product categories from '/produtos' page.; Clicked 'Institucional'.; Clicked 'Sobre a Fabribam'.; Scrolled on 'Sobre a Fabribam' page.; Extracted text content from 'Sobre a Fabribam' page.
